,bikeid,checkout_time,duration_minutes,end_station_id,end_station_name,month,start_station_id,start_station_name,start_time,subscriber_type,trip_id,year,date,temp_high_F,temp_avg_F,temp_low_F,dew_point_high_F,dew_point_avg_F,dew_point_low_F,humidity_high_percent,humidity_avg_percent,humidity_low_percent,sea_level_pressure_high_inches,sea_level_pressure_avg_inches,sea_level_pressure_low_inches,visiblility_high_miles,visiblility_avg_miles,visiblility_low_miles,wind_high_MPH,wind_avg_MPH,wind_low_MPH,precipitaion_sum_inches,events
5067,321.0,14:58:28,103,2565,Trinity & 6th Street,7,2565,Trinity & 6th Street,14:58:28,Walk Up,10753486,2016,2016-07-02,98,87,76,74,73,71,88,67,45,30.05,29.97,29.88,10,10,9,14,7,23,0, 
5068,539.0,17:09:36,24,2707,Rainey St @ Cummings,7,2574,Zilker Park,17:09:36,Walk Up,10755536,2016,2016-07-02,98,87,76,74,73,71,88,67,45,30.05,29.97,29.88,10,10,9,14,7,23,0, 
5069,465.0,8:22:37,334,2547,Guadalupe & 21st,7,2547,Guadalupe & 21st,08:22:37,Walk Up,10747348,2016,2016-07-02,98,87,76,74,73,71,88,67,45,30.05,29.97,29.88,10,10,9,14,7,23,0, 
5070,460.0,10:47:07,1,2569,East 11th St. & San Marcos,7,2568,East 11th St. at Victory Grill,10:47:07,Local365,10749027,2016,2016-07-02,98,87,76,74,73,71,88,67,45,30.05,29.97,29.88,10,10,9,14,7,23,0, 
5071,922.0,22:43:33,30,2575,Riverside @ S. Lamar,7,2575,Riverside @ S. Lamar,22:43:33,Walk Up,10759227,2016,2016-07-02,98,87,76,74,73,71,88,67,45,30.05,29.97,29.88,10,10,9,14,7,23,0, 
5072,116.0,7:54:10,18,2494,2nd & Congress,7,2494,2nd & Congress,07:54:10,Walk Up,10747185,2016,2016-07-02,98,87,76,74,73,71,88,67,45,30.05,29.97,29.88,10,10,9,14,7,23,0, 
5073,680.0,11:11:53,141,2563,Davis at Rainey Street,7,2563,Davis at Rainey Street,11:11:53,Walk Up,10749422,2016,2016-07-02,98,87,76,74,73,71,88,67,45,30.05,29.97,29.88,10,10,9,14,7,23,0, 
5074,230.0,11:58:25,28,2572,Barton Springs Pool,7,2572,Barton Springs Pool,11:58:25,Walk Up,10750279,2016,2016-07-02,98,87,76,74,73,71,88,67,45,30.05,29.97,29.88,10,10,9,14,7,23,0, 
5075,442.0,21:27:12,5,2575,Riverside @ S. Lamar,7,2552,3rd & West,21:27:12,Local365,10758712,2016,2016-07-02,98,87,76,74,73,71,88,67,45,30.05,29.97,29.88,10,10,9,14,7,23,0, 
5076,970.0,21:15:12,128,2575,Riverside @ S. Lamar,7,2575,Riverside @ S. Lamar,21:15:12,Walk Up,10758604,2016,2016-07-02,98,87,76,74,73,71,88,67,45,30.05,29.97,29.88,10,10,9,14,7,23,0, 
5077,801.0,10:38:46,14,2539,Convention Center / 3rd & Trinity,7,2502,Barton Springs & Riverside,10:38:46,Weekender,10748893,2016,2016-07-02,98,87,76,74,73,71,88,67,45,30.05,29.97,29.88,10,10,9,14,7,23,0, 
5078,107.0,10:12:00,8,2550,Republic Square @ Guadalupe & 4th St.,4,2566,Pfluger Bridge @ W 2nd Street,10:12:00,Founding Member (Austin B-cycle),9900103220,2014,2014-04-22,87,75,63,63,58,55,87,61,35,30.03,29.96,29.9,10,10,10,12,3,20,0, 
5079,735.0,12:47:11,7,2499,City Hall / Lavaca & 2nd,9,2549,Long Center @ South 1st & Riverside,12:47:11,Local365,11842049,2016,2016-09-09,95,86,77,75,73,71,94,72,49,30,29.93,29.86,10,10,10,13,6,20,0, 
5080,124.0,12:49:32,22,2574,Zilker Park,9,2574,Zilker Park,12:49:32,Walk Up,11842097,2016,2016-09-09,95,86,77,75,73,71,94,72,49,30,29.93,29.86,10,10,10,13,6,20,0, 
5081,775.0,18:55:41,21,2570,South Congress & Academy,9,2707,Rainey St @ Cummings,18:55:41,Local365,11850368,2016,2016-09-09,95,86,77,75,73,71,94,72,49,30,29.93,29.86,10,10,10,13,6,20,0, 
5082,201.0,22:29:36,25,2711,Barton Springs @ Kinney Ave,9,2707,Rainey St @ Cummings,22:29:36,Local365,11852310,2016,2016-09-09,95,86,77,75,73,71,94,72,49,30,29.93,29.86,10,10,10,13,6,20,0, 
5083,150.0,9:13:58,14,3291,11th & San Jacinto,9,2571,Red River & 8th Street,09:13:58,Walk Up,11838736,2016,2016-09-09,95,86,77,75,73,71,94,72,49,30,29.93,29.86,10,10,10,13,6,20,0, 
5084,185.0,12:47:52,143,2574,Zilker Park,9,2574,Zilker Park,12:47:52,Walk Up,11842061,2016,2016-09-09,95,86,77,75,73,71,94,72,49,30,29.93,29.86,10,10,10,13,6,20,0, 
5085,417.0,13:53:13,8,2546,ACC - West & 12th Street,9,2547,Guadalupe & 21st,13:53:13,Local365,11843274,2016,2016-09-09,95,86,77,75,73,71,94,72,49,30,29.93,29.86,10,10,10,13,6,20,0, 
5086,340.0,13:45:24,14,2574,Zilker Park,9,2575,Riverside @ S. Lamar,13:45:24,Weekender,11843108,2016,2016-09-09,95,86,77,75,73,71,94,72,49,30,29.93,29.86,10,10,10,13,6,20,0, 
5087,197.0,11:59:05,16,2572,Barton Springs Pool,9,3377,MoPac Pedestrian Bridge @ Veterans Drive,11:59:05,Walk Up,11841253,2016,2016-09-09,95,86,77,75,73,71,94,72,49,30,29.93,29.86,10,10,10,13,6,20,0, 
5088,621.0,15:21:19,7,2711,Barton Springs @ Kinney Ave,9,2574,Zilker Park,15:21:19,Walk Up,11845157,2016,2016-09-09,95,86,77,75,73,71,94,72,49,30,29.93,29.86,10,10,10,13,6,20,0, 
5089,425.0,8:27:17,5,2499,City Hall / Lavaca & 2nd,9,2498,Convention Center / 4th St. @ MetroRail,08:27:17,Local365,11838102,2016,2016-09-09,95,86,77,75,73,71,94,72,49,30,29.93,29.86,10,10,10,13,6,20,0, 
5090,823.0,12:50:19,31,2567,Palmer Auditorium,9,2567,Palmer Auditorium,12:50:19,Local365,11842108,2016,2016-09-09,95,86,77,75,73,71,94,72,49,30,29.93,29.86,10,10,10,13,6,20,0, 
5091,881.0,22:13:26,14,2504,South Congress & Elizabeth,9,2495,4th & Congress,22:13:26,Local365,11852194,2016,2016-09-09,95,86,77,75,73,71,94,72,49,30,29.93,29.86,10,10,10,13,6,20,0, 
5092,193.0,15:29:07,5,2497,Capitol Station / Congress & 11th,6,3390,Brazos & 6th,15:29:07,Walk Up,10435224,2016,2016-06-12,94,86,77,77,76,75,91,74,56,30.09,30,29.92,10,10,8,14,6,22,0, 
5093,464.0,13:23:09,14,2503,South Congress & James,6,2567,Palmer Auditorium,13:23:09,Walk Up,10433469,2016,2016-06-12,94,86,77,77,76,75,91,74,56,30.09,30,29.92,10,10,8,14,6,22,0, 
5094,41.0,20:29:00,4,2552,3rd & West,6,2494,2nd & Congress,20:29:00,Local365,10438887,2016,2016-06-12,94,86,77,77,76,75,91,74,56,30.09,30,29.92,10,10,8,14,6,22,0, 
5095,165.0,15:12:54,13,2571,Red River & 8th Street,6,2501,5th & Bowie,15:12:54,Local30,10435006,2016,2016-06-12,94,86,77,77,76,75,91,74,56,30.09,30,29.92,10,10,8,14,6,22,0, 
5096,113.0,11:23:18,11,2498,Convention Center / 4th St. @ MetroRail,6,2552,3rd & West,11:23:18,Local365,10431685,2016,2016-06-12,94,86,77,77,76,75,91,74,56,30.09,30,29.92,10,10,8,14,6,22,0, 
5097,197.0,13:11:37,31,2567,Palmer Auditorium,6,2572,Barton Springs Pool,13:11:37,Walk Up,10433264,2016,2016-06-12,94,86,77,77,76,75,91,74,56,30.09,30,29.92,10,10,8,14,6,22,0, 
5098,922.0,11:03:35,3,2565,Trinity & 6th Street,6,2494,2nd & Congress,11:03:35,Local365,10431425,2016,2016-06-12,94,86,77,77,76,75,91,74,56,30.09,30,29.92,10,10,8,14,6,22,0, 
5099,226.0,12:39:43,133,3455,Republic Square @ Federal Courthouse Plaza,6,2499,City Hall / Lavaca & 2nd,12:39:43,Walk Up,10432789,2016,2016-06-12,94,86,77,77,76,75,91,74,56,30.09,30,29.92,10,10,8,14,6,22,0, 
5100,539.0,11:36:21,22,3377,MoPac Pedestrian Bridge @ Veterans Drive,6,2499,City Hall / Lavaca & 2nd,11:36:21,Local365,10431855,2016,2016-06-12,94,86,77,77,76,75,91,74,56,30.09,30,29.92,10,10,8,14,6,22,0, 
5101,898.0,19:37:13,11,2566,Pfluger Bridge @ W 2nd Street,6,2566,Pfluger Bridge @ W 2nd Street,19:37:13,Walk Up,10438377,2016,2016-06-12,94,86,77,77,76,75,91,74,56,30.09,30,29.92,10,10,8,14,6,22,0, 
5102,412.0,20:41:28,3,3455,Republic Square @ Federal Courthouse Plaza,6,2552,3rd & West,20:41:28,Local365,10438995,2016,2016-06-12,94,86,77,77,76,75,91,74,56,30.09,30,29.92,10,10,8,14,6,22,0, 
5103,396.0,18:56:29,25,3377,MoPac Pedestrian Bridge @ Veterans Drive,6,2575,Riverside @ S. Lamar,18:56:29,Local30,10437940,2016,2016-06-12,94,86,77,77,76,75,91,74,56,30.09,30,29.92,10,10,8,14,6,22,0, 
5104,35.0,11:48:06,14,2564,5th & San Marcos,6,2544,East 6th & Pedernales St.,11:48:06,Walk Up,10432034,2016,2016-06-12,94,86,77,77,76,75,91,74,56,30.09,30,29.92,10,10,8,14,6,22,0, 
5105,479.0,11:31:37,18,2547,Guadalupe & 21st,6,2570,South Congress & Academy,11:31:37,Walk Up,10431786,2016,2016-06-12,94,86,77,77,76,75,91,74,56,30.09,30,29.92,10,10,8,14,6,22,0, 
5106,696.0,15:12:00,44,2496,8th & Congress,1,2503,South Congress & James,15:12:00,24-Hour Kiosk (Austin B-cycle),9900002168,2014,2014-01-19,72,59,45,41,30,18,64,39,14,30.35,30.22,30.12,10,10,10,9,3,16,0, 
5107,24.0,18:12:00,106,2497,Capitol Station / Congress & 11th,1,2497,Capitol Station / Congress & 11th,18:12:00,24-Hour Kiosk (Austin B-cycle),9900002250,2014,2014-01-19,72,59,45,41,30,18,64,39,14,30.35,30.22,30.12,10,10,10,9,3,16,0, 
5108,933.0,12:12:00,29,2712,Toomey Rd @ South Lamar,5,2572,Barton Springs Pool,12:12:00,Local365,9900140055,2015,2015-05-02,83,71,58,55,53,51,80,58,36,30.08,30.02,29.96,10,10,10,13,4,20,0, 
5109,933.0,9:12:00,31,2572,Barton Springs Pool,5,2499,City Hall / Lavaca & 2nd,09:12:00,Walk Up,9900139854,2015,2015-05-02,83,71,58,55,53,51,80,58,36,30.08,30.02,29.96,10,10,10,13,4,20,0, 
5110,263.0,12:12:00,28,2503,South Congress & James,5,2497,Capitol Station / Congress & 11th,12:12:00,Walk Up,9900140131,2015,2015-05-02,83,71,58,55,53,51,80,58,36,30.08,30.02,29.96,10,10,10,13,4,20,0, 
5111,80.0,14:12:00,21,2499,City Hall / Lavaca & 2nd,5,2572,Barton Springs Pool,14:12:00,Walk Up,9900140301,2015,2015-05-02,83,71,58,55,53,51,80,58,36,30.08,30.02,29.96,10,10,10,13,4,20,0, 
5112,417.0,11:12:00,7,2566,Pfluger Bridge @ W 2nd Street,5,2575,Riverside @ S. Lamar,11:12:00,Walk Up,9900140003,2015,2015-05-02,83,71,58,55,53,51,80,58,36,30.08,30.02,29.96,10,10,10,13,4,20,0, 
5113,230.0,12:12:00,19,2495,4th & Congress,5,2497,Capitol Station / Congress & 11th,12:12:00,Walk Up,9900140093,2015,2015-05-02,83,71,58,55,53,51,80,58,36,30.08,30.02,29.96,10,10,10,13,4,20,0, 
5114,178.0,17:12:00,12,2503,South Congress & James,5,2495,4th & Congress,17:12:00,Walk Up,9900140594,2015,2015-05-02,83,71,58,55,53,51,80,58,36,30.08,30.02,29.96,10,10,10,13,4,20,0, 
5115,84.0,2:12:00,10,2711,Barton Springs @ Kinney Ave,5,2550,Republic Square @ Guadalupe & 4th St.,02:12:00,Local365,9900139810,2015,2015-05-02,83,71,58,55,53,51,80,58,36,30.08,30.02,29.96,10,10,10,13,4,20,0, 
5116,870.0,16:12:00,14,2538,Bullock Museum @ Congress & MLK,5,2548,UT West Mall @ Guadalupe,16:12:00,Walk Up,9900140442,2015,2015-05-02,83,71,58,55,53,51,80,58,36,30.08,30.02,29.96,10,10,10,13,4,20,0, 
5117,220.0,13:12:00,50,2575,Riverside @ S. Lamar,5,2575,Riverside @ S. Lamar,13:12:00,Walk Up,9900140162,2015,2015-05-02,83,71,58,55,53,51,80,58,36,30.08,30.02,29.96,10,10,10,13,4,20,0, 
5118,117.0,15:12:00,8,2567,Palmer Auditorium,5,2499,City Hall / Lavaca & 2nd,15:12:00,Walk Up,9900140369,2015,2015-05-02,83,71,58,55,53,51,80,58,36,30.08,30.02,29.96,10,10,10,13,4,20,0, 
5119,559.0,19:12:00,12,2544,East 6th & Pedernales St.,5,2571,Red River & 8th Street,19:12:00,Walk Up,9900140687,2015,2015-05-02,83,71,58,55,53,51,80,58,36,30.08,30.02,29.96,10,10,10,13,4,20,0, 
5120,371.0,11:12:00,14,2503,South Congress & James,5,2711,Barton Springs @ Kinney Ave,11:12:00,Walk Up,9900139969,2015,2015-05-02,83,71,58,55,53,51,80,58,36,30.08,30.02,29.96,10,10,10,13,4,20,0, 
5121,302.0,21:12:00,4,2566,Pfluger Bridge @ W 2nd Street,5,1008,Nueces @ 3rd,21:12:00,Local365,9900140765,2015,2015-05-02,83,71,58,55,53,51,80,58,36,30.08,30.02,29.96,10,10,10,13,4,20,0, 
5122,576.0,16:12:00,12,2576,Rainey @ River St,5,2494,2nd & Congress,16:12:00,Walk Up,9900140438,2015,2015-05-02,83,71,58,55,53,51,80,58,36,30.08,30.02,29.96,10,10,10,13,4,20,0, 
5123,572.0,17:12:00,14,2549,Long Center @ South 1st & Riverside,5,2498,Convention Center / 4th St. @ MetroRail,17:12:00,Walk Up,9900140578,2015,2015-05-02,83,71,58,55,53,51,80,58,36,30.08,30.02,29.96,10,10,10,13,4,20,0, 
5124,273.0,9:12:00,28,2563,Davis at Rainey Street,5,2563,Davis at Rainey Street,09:12:00,Walk Up,9900139842,2015,2015-05-02,83,71,58,55,53,51,80,58,36,30.08,30.02,29.96,10,10,10,13,4,20,0, 
5125,95.0,15:12:00,10,2502,Barton Springs & Riverside,5,2711,Barton Springs @ Kinney Ave,15:12:00,Local365,9900140428,2015,2015-05-02,83,71,58,55,53,51,80,58,36,30.08,30.02,29.96,10,10,10,13,4,20,0, 
5126,153.0,19:12:00,7,2563,Davis at Rainey Street,5,2539,Convention Center / 3rd & Trinity,19:12:00,Walk Up,9900140677,2015,2015-05-02,83,71,58,55,53,51,80,58,36,30.08,30.02,29.96,10,10,10,13,4,20,0, 
5127,206.0,14:12:00,24,2576,Rainey @ River St,5,2712,Toomey Rd @ South Lamar,14:12:00,Local365,9900140248,2015,2015-05-02,83,71,58,55,53,51,80,58,36,30.08,30.02,29.96,10,10,10,13,4,20,0, 
5128,520.0,21:12:00,15,2565,Trinity & 6th Street,5,2503,South Congress & James,21:12:00,Walk Up,9900140785,2015,2015-05-02,83,71,58,55,53,51,80,58,36,30.08,30.02,29.96,10,10,10,13,4,20,0, 
5129,52.0,18:12:00,14,2570,South Congress & Academy,5,2552,3rd & West,18:12:00,Local365,9900140653,2015,2015-05-02,83,71,58,55,53,51,80,58,36,30.08,30.02,29.96,10,10,10,13,4,20,0, 
5130,864.0,13:12:00,59,2499,City Hall / Lavaca & 2nd,5,2499,City Hall / Lavaca & 2nd,13:12:00,Walk Up,9900140139,2015,2015-05-02,83,71,58,55,53,51,80,58,36,30.08,30.02,29.96,10,10,10,13,4,20,0, 
5131,751.0,11:12:00,24,2495,4th & Congress,5,2711,Barton Springs @ Kinney Ave,11:12:00,Walk Up,9900140009,2015,2015-05-02,83,71,58,55,53,51,80,58,36,30.08,30.02,29.96,10,10,10,13,4,20,0, 
5132,549.0,14:12:00,8,1008,Nueces @ 3rd,5,2711,Barton Springs @ Kinney Ave,14:12:00,Local365,9900140242,2015,2015-05-02,83,71,58,55,53,51,80,58,36,30.08,30.02,29.96,10,10,10,13,4,20,0, 
5133,2459.0,9:12:00,7,2499,City Hall / Lavaca & 2nd,8,2575,Riverside @ S. Lamar,09:12:00,Local365,9900232739,2015,2015-08-18,99,88,76,73,70,65,88,62,35,29.93,29.84,29.7,10,10,10,14,7,23,0, 
5134,716.0,13:12:00,8,2495,4th & Congress,8,2566,Pfluger Bridge @ W 2nd Street,13:12:00,Local365,9900232804,2015,2015-08-18,99,88,76,73,70,65,88,62,35,29.93,29.84,29.7,10,10,10,14,7,23,0, 
5135,86.0,14:12:49,8,2495,4th & Congress,9,1008,Nueces @ 3rd,14:12:49,Local365,9900250701,2015,2015-09-01,94,84,74,72,69,63,87,64,41,30.07,30,29.92,10,10,10,14,5,21,0, 
5136,298.0,9:12:17,37,2499,City Hall / Lavaca & 2nd,9,2499,City Hall / Lavaca & 2nd,09:12:17,Local365,9900250740,2015,2015-09-01,94,84,74,72,69,63,87,64,41,30.07,30,29.92,10,10,10,14,5,21,0, 
5137,15.0,21:12:52,17,2494,2nd & Congress,9,2571,Red River & 8th Street,21:12:52,Walk Up,9900250599,2015,2015-09-01,94,84,74,72,69,63,87,64,41,30.07,30,29.92,10,10,10,14,5,21,0, 
5138,208.0,18:12:35,1,2494,2nd & Congress,10,2494,2nd & Congress,18:12:35,Weekender,9900290556,2015,2015-10-03,87,72,56,45,43,40,57,40,22,29.94,29.88,29.8,10,10,10,8,3,14,0, 
5139,193.0,18:12:24,37,2494,2nd & Congress,10,2494,2nd & Congress,18:12:24,Walk Up,9900291066,2015,2015-10-03,87,72,56,45,43,40,57,40,22,29.94,29.88,29.8,10,10,10,8,3,14,0, 
5140,576.0,10:12:50,20,2494,2nd & Congress,10,2494,2nd & Congress,10:12:50,Walk Up,9900291703,2015,2015-10-03,87,72,56,45,43,40,57,40,22,29.94,29.88,29.8,10,10,10,8,3,14,0, 
5141,190.0,12:12:41,8,2574,Zilker Park,10,2566,Pfluger Bridge @ W 2nd Street,12:12:41,Local365,9900292157,2015,2015-10-03,87,72,56,45,43,40,57,40,22,29.94,29.88,29.8,10,10,10,8,3,14,0, 
5142,589.0,13:12:45,12,2576,Rainey @ River St,10,2569,East 11th St. & San Marcos,13:12:45,Walk Up,9900290731,2015,2015-10-03,87,72,56,45,43,40,57,40,22,29.94,29.88,29.8,10,10,10,8,3,14,0, 
5143,470.0,15:12:00,60,2564,5th & San Marcos,10,2564,5th & San Marcos,15:12:00,Walk Up,9900290798,2015,2015-10-03,87,72,56,45,43,40,57,40,22,29.94,29.88,29.8,10,10,10,8,3,14,0, 
5144,882.0,13:12:53,26,1006,Zilker Park West,10,2499,City Hall / Lavaca & 2nd,13:12:53,Walk Up,9900291365,2015,2015-10-03,87,72,56,45,43,40,57,40,22,29.94,29.88,29.8,10,10,10,8,3,14,0, 
5145,540.0,12:12:14,25,1008,Nueces @ 3rd,10,1006,Zilker Park West,12:12:14,Walk Up,9900290636,2015,2015-10-03,87,72,56,45,43,40,57,40,22,29.94,29.88,29.8,10,10,10,8,3,14,0, 
5146,518.0,14:12:29,13,1006,Zilker Park West,10,2711,Barton Springs @ Kinney Ave,14:12:29,Weekender,9900291189,2015,2015-10-03,87,72,56,45,43,40,57,40,22,29.94,29.88,29.8,10,10,10,8,3,14,0, 
5147,575.0,12:12:07,6,1006,Zilker Park West,10,2711,Barton Springs @ Kinney Ave,12:12:07,Walk Up,9900291926,2015,2015-10-03,87,72,56,45,43,40,57,40,22,29.94,29.88,29.8,10,10,10,8,3,14,0, 
5148,440.0,20:12:50,0,2574,Zilker Park,10,2574,Zilker Park,20:12:50,Walk Up,9900292039,2015,2015-10-03,87,72,56,45,43,40,57,40,22,29.94,29.88,29.8,10,10,10,8,3,14,0, 
5149,881.0,19:12:31,18,2502,Barton Springs & Riverside,10,1006,Zilker Park West,19:12:31,Walk Up,9900290881,2015,2015-10-03,87,72,56,45,43,40,57,40,22,29.94,29.88,29.8,10,10,10,8,3,14,0, 
5150,247.0,22:12:57,26,2562,San Jacinto & 8th Street,10,2566,Pfluger Bridge @ W 2nd Street,22:12:57,Walk Up,9900291481,2015,2015-10-03,87,72,56,45,43,40,57,40,22,29.94,29.88,29.8,10,10,10,8,3,14,0, 
5151,425.0,19:12:17,32,2496,8th & Congress,10,2497,Capitol Station / Congress & 11th,19:12:17,Walk Up,9900291836,2015,2015-10-03,87,72,56,45,43,40,57,40,22,29.94,29.88,29.8,10,10,10,8,3,14,0, 
5152,252.0,15:12:12,9,2540,17th & Guadalupe,10,2571,Red River & 8th Street,15:12:12,Local30,9900292338,2015,2015-10-03,87,72,56,45,43,40,57,40,22,29.94,29.88,29.8,10,10,10,8,3,14,0, 
5153,277.0,22:12:47,7,2563,Davis at Rainey Street,10,2565,Trinity & 6th Street,22:12:47,Walk Up,9900291880,2015,2015-10-03,87,72,56,45,43,40,57,40,22,29.94,29.88,29.8,10,10,10,8,3,14,0, 
5154,554.0,12:12:35,32,2501,5th & Bowie,10,2575,Riverside @ S. Lamar,12:12:35,Walk Up,9900291726,2015,2015-10-03,87,72,56,45,43,40,57,40,22,29.94,29.88,29.8,10,10,10,8,3,14,0, 
5155,509.0,14:12:55,170,2496,8th & Congress,10,3291,11th & San Jacinto,14:12:55,Walk Up,9900291025,2015,2015-10-03,87,72,56,45,43,40,57,40,22,29.94,29.88,29.8,10,10,10,8,3,14,0, 
5156,425.0,20:12:58,15,2547,Guadalupe & 21st,10,2496,8th & Congress,20:12:58,Walk Up,9900291842,2015,2015-10-03,87,72,56,45,43,40,57,40,22,29.94,29.88,29.8,10,10,10,8,3,14,0, 
5157,549.0,11:12:35,50,2501,5th & Bowie,10,2501,5th & Bowie,11:12:35,Walk Up,9900291135,2015,2015-10-03,87,72,56,45,43,40,57,40,22,29.94,29.88,29.8,10,10,10,8,3,14,0, 
5158,183.0,2:12:30,8,1008,Nueces @ 3rd,10,3291,11th & San Jacinto,02:12:30,Local365,9900292302,2015,2015-10-03,87,72,56,45,43,40,57,40,22,29.94,29.88,29.8,10,10,10,8,3,14,0, 
5159,124.0,14:12:40,17,2574,Zilker Park,10,2501,5th & Bowie,14:12:40,Weekender,9900291563,2015,2015-10-03,87,72,56,45,43,40,57,40,22,29.94,29.88,29.8,10,10,10,8,3,14,0, 
5160,62.0,10:12:36,7,2562,San Jacinto & 8th Street,10,2568,East 11th St. at Victory Grill,10:12:36,Walk Up,9900291131,2015,2015-10-03,87,72,56,45,43,40,57,40,22,29.94,29.88,29.8,10,10,10,8,3,14,0, 
5161,262.0,14:12:27,34,1006,Zilker Park West,10,2822,East 6th at Robert Martinez,14:12:27,Walk Up,9900291010,2015,2015-10-03,87,72,56,45,43,40,57,40,22,29.94,29.88,29.8,10,10,10,8,3,14,0, 
5162,285.0,13:12:36,7,2564,5th & San Marcos,10,2823,Capital Metro HQ - East 5th at Broadway,13:12:36,Annual,9900292281,2015,2015-10-03,87,72,56,45,43,40,57,40,22,29.94,29.88,29.8,10,10,10,8,3,14,0, 
5163,236.0,20:12:51,7,2712,Toomey Rd @ South Lamar,10,1006,Zilker Park West,20:12:51,Founding Member,9900292075,2015,2015-10-03,87,72,56,45,43,40,57,40,22,29.94,29.88,29.8,10,10,10,8,3,14,0, 
5164,195.0,13:12:51,7,2567,Palmer Auditorium,10,2712,Toomey Rd @ South Lamar,13:12:51,Walk Up,9900291542,2015,2015-10-03,87,72,56,45,43,40,57,40,22,29.94,29.88,29.8,10,10,10,8,3,14,0, 
5165,229.0,10:12:18,15,2550,Republic Square @ Guadalupe & 4th St.,10,2503,South Congress & James,10:12:18,Walk Up,9900290634,2015,2015-10-03,87,72,56,45,43,40,57,40,22,29.94,29.88,29.8,10,10,10,8,3,14,0, 
5166,382.0,13:12:00,73,2538,Bullock Museum @ Congress & MLK,2,2502,Barton Springs & Riverside,13:12:00,Walk Up,9900032105,2015,2015-02-14,78,63,48,53,47,43,86,60,33,30.29,30.22,30.13,10,10,10,9,3,14,0, 
5167,863.0,13:12:00,20,2499,City Hall / Lavaca & 2nd,2,2503,South Congress & James,13:12:00,Walk Up,9900032210,2015,2015-02-14,78,63,48,53,47,43,86,60,33,30.29,30.22,30.13,10,10,10,9,3,14,0, 
5168,320.0,13:12:00,27,2538,Bullock Museum @ Congress & MLK,2,2567,Palmer Auditorium,13:12:00,Walk Up,9900032092,2015,2015-02-14,78,63,48,53,47,43,86,60,33,30.29,30.22,30.13,10,10,10,9,3,14,0, 
5169,181.0,13:12:00,1,2548,UT West Mall @ Guadalupe,2,2548,UT West Mall @ Guadalupe,13:12:00,Walk Up,9900032153,2015,2015-02-14,78,63,48,53,47,43,86,60,33,30.29,30.22,30.13,10,10,10,9,3,14,0, 
5170,655.0,18:12:00,13,2536,Waller & 6th St.,2,2544,East 6th & Pedernales St.,18:12:00,Walk Up,9900033003,2015,2015-02-14,78,63,48,53,47,43,86,60,33,30.29,30.22,30.13,10,10,10,9,3,14,0, 
5171,517.0,10:12:00,9,2497,Capitol Station / Congress & 11th,2,2497,Capitol Station / Congress & 11th,10:12:00,Walk Up,9900031746,2015,2015-02-14,78,63,48,53,47,43,86,60,33,30.29,30.22,30.13,10,10,10,9,3,14,0, 
5172,213.0,12:12:00,55,2549,Long Center @ South 1st & Riverside,2,2549,Long Center @ South 1st & Riverside,12:12:00,Walk Up,9900031972,2015,2015-02-14,78,63,48,53,47,43,86,60,33,30.29,30.22,30.13,10,10,10,9,3,14,0, 
5173,473.0,15:12:00,23,2497,Capitol Station / Congress & 11th,2,2497,Capitol Station / Congress & 11th,15:12:00,Walk Up,9900032463,2015,2015-02-14,78,63,48,53,47,43,86,60,33,30.29,30.22,30.13,10,10,10,9,3,14,0, 
5174,232.0,15:12:00,135,2499,City Hall / Lavaca & 2nd,2,2501,5th & Bowie,15:12:00,Walk Up,9900032396,2015,2015-02-14,78,63,48,53,47,43,86,60,33,30.29,30.22,30.13,10,10,10,9,3,14,0, 
5175,925.0,16:12:00,30,2550,Republic Square @ Guadalupe & 4th St.,2,2572,Barton Springs Pool,16:12:00,Walk Up,9900032656,2015,2015-02-14,78,63,48,53,47,43,86,60,33,30.29,30.22,30.13,10,10,10,9,3,14,0, 
5176,747.0,21:12:00,55,2536,Waller & 6th St.,2,2536,Waller & 6th St.,21:12:00,Walk Up,9900033146,2015,2015-02-14,78,63,48,53,47,43,86,60,33,30.29,30.22,30.13,10,10,10,9,3,14,0, 
5177,461.0,17:12:00,1,2567,Palmer Auditorium,2,2567,Palmer Auditorium,17:12:00,Walk Up,9900032771,2015,2015-02-14,78,63,48,53,47,43,86,60,33,30.29,30.22,30.13,10,10,10,9,3,14,0, 
5178,200.0,17:12:00,18,2568,East 11th St. at Victory Grill,2,2495,4th & Congress,17:12:00,Walk Up,9900032900,2015,2015-02-14,78,63,48,53,47,43,86,60,33,30.29,30.22,30.13,10,10,10,9,3,14,0, 
5179,897.0,14:12:00,15,2502,Barton Springs & Riverside,2,2565,Trinity & 6th Street,14:12:00,Walk Up,9900032312,2015,2015-02-14,78,63,48,53,47,43,86,60,33,30.29,30.22,30.13,10,10,10,9,3,14,0, 
5180,97.0,18:12:00,9,2540,17th & Guadalupe,2,2562,San Jacinto & 8th Street,18:12:00,Local365,9900032972,2015,2015-02-14,78,63,48,53,47,43,86,60,33,30.29,30.22,30.13,10,10,10,9,3,14,0, 
5181,320.0,20:12:00,10,2499,City Hall / Lavaca & 2nd,2,2545,ACC - Rio Grande & 12th,20:12:00,Founding Member,9900033099,2015,2015-02-14,78,63,48,53,47,43,86,60,33,30.29,30.22,30.13,10,10,10,9,3,14,0, 
